AcctFundCode,AcctFundDescr,AcctResourceCode,AcctResourceDescr,AcctLocationCode,AcctLocationDescr,AcctObjectCode,AcctObjectDescr,AcctFunctionCode,AcctFunctionDescr,Budget,Spent,Encumbered,Balance
10,General Fund,6500,Special Education,210,Edna Brewer Middle,3402,Health & Welfare Classified,1130,"Spec Ed, Supp Aid, Reg Class",69579,69578.9,0,0.1
10,General Fund,6500,Special Education,210,Edna Brewer Middle,3501,St Unemploy Ins Certificated,1110,"Spec Ed, Separate Classes",159,154.88,0,4.12
10,General Fund,6500,Special Education,210,Edna Brewer Middle,3501,St Unemploy Ins Certificated,1120,"Spec Ed,resource Spec Instruc",94,91.61,0,2.39
10,General Fund,6500,Special Education,210,Edna Brewer Middle,3502,St Unemploy Ins Classified,1130,"Spec Ed, Supp Aid, Reg Class",73,73.04,0,-0.04
10,General Fund,6500,Special Education,210,Edna Brewer Middle,3601,Workers Comp Certificated,1110,"Spec Ed, Separate Classes",19021,18564.34,0,456.66
10,General Fund,6500,Special Education,210,Edna Brewer Middle,3601,Workers Comp Certificated,1120,"Spec Ed,resource Spec Instruc",11256,10989.36,0,266.64
10,General Fund,6500,Special Education,210,Edna Brewer Middle,3602,Workers Comp Classified,1130,"Spec Ed, Supp Aid, Reg Class",8683,8770.84,0,-87.84
10,General Fund,6500,Special Education,210,Edna Brewer Middle,3901,Other Benefits Certificated,1110,"Spec Ed, Separate Classes",528,512.59,0,15.41
10,General Fund,6500,Special Education,210,Edna Brewer Middle,3901,Other Benefits Certificated,1120,"Spec Ed,resource Spec Instruc",379,368.41,0,10.59
10,General Fund,6500,Special Education,210,Edna Brewer Middle,3902,Other Benefits Classified,1130,"Spec Ed, Supp Aid, Reg Class",6026,6018.38,0,7.62
10,General Fund,6500,Special Education,211,Montera Middle,1105,Teachers Salaries,1110,"Spec Ed, Separate Classes",359824,351307.96,0,8516.04
10,General Fund,6500,Special Education,211,Montera Middle,1105,Teachers Salaries,1120,"Spec Ed,resource Spec Instruc",175321,171191.19,0,4129.81
10,General Fund,6500,Special Education,211,Montera Middle,2105,Instraides Salaries,1130,"Spec Ed, Supp Aid, Reg Class",219508,225481.49,0,-5973.49
10,General Fund,6500,Special Education,211,Montera Middle,3101,STRS Certificated,1110,"Spec Ed, Separate Classes",34565,33749.11,0,815.89
10,General Fund,6500,Special Education,211,Montera Middle,3101,STRS Certificated,1120,"Spec Ed,resource Spec Instruc",28543,27869.93,0,673.07
10,General Fund,6500,Special Education,211,Montera Middle,3201,PERS Certificated,1110,"Spec Ed, Separate Classes",26637,26003.11,0,633.89
10,General Fund,6500,Special Education,211,Montera Middle,3202,PERS Classified,1130,"Spec Ed, Supp Aid, Reg Class",40243,38874.53,0,1368.47
10,General Fund,6500,Special Education,211,Montera Middle,3301,Social Security Certificated,1110,"Spec Ed, Separate Classes",9147,8928.34,0,218.66
10,General Fund,6500,Special Education,211,Montera Middle,3302,Social Security Classified,1130,"Spec Ed, Supp Aid, Reg Class",13858,13979.84,0,-121.84
10,General Fund,6500,Special Education,211,Montera Middle,3321,Medicare Certificated,1110,"Spec Ed, Separate Classes",5219,5094.02,0,124.98
10,General Fund,6500,Special Education,211,Montera Middle,3321,Medicare Certificated,1120,"Spec Ed,resource Spec Instruc",2510,2449.68,0,60.32
10,General Fund,6500,Special Education,211,Montera Middle,3322,Medicare Classified,1130,"Spec Ed, Supp Aid, Reg Class",3241,3269.53,0,-28.53
10,General Fund,6500,Special Education,211,Montera Middle,3401,Health & Welfare Certificated,1110,"Spec Ed, Separate Classes",76644,76642.19,0,1.81
10,General Fund,6500,Special Education,211,Montera Middle,3401,Health & Welfare Certificated,1120,"Spec Ed,resource Spec Instruc",38852,38851.6,0,0.4
10,General Fund,6500,Special Education,211,Montera Middle,3402,Health & Welfare Classified,1130,"Spec Ed, Supp Aid, Reg Class",120042,116837.86,0,3204.14
10,General Fund,6500,Special Education,211,Montera Middle,3501,St Unemploy Ins Certificated,1110,"Spec Ed, Separate Classes",181,175.68,0,5.32
10,General Fund,6500,Special Education,211,Montera Middle,3501,St Unemploy Ins Certificated,1120,"Spec Ed,resource Spec Instruc",88,85.6,0,2.4
10,General Fund,6500,Special Education,211,Montera Middle,3502,St Unemploy Ins Classified,1130,"Spec Ed, Supp Aid, Reg Class",112,112.73,0,-0.73
10,General Fund,6500,Special Education,211,Montera Middle,3601,Workers Comp Certificated,1110,"Spec Ed, Separate Classes",21590,21078.49,0,511.51
10,General Fund,6500,Special Education,211,Montera Middle,3601,Workers Comp Certificated,1120,"Spec Ed,resource Spec Instruc",10520,10271.46,0,248.54
10,General Fund,6500,Special Education,211,Montera Middle,3602,Workers Comp Classified,1130,"Spec Ed, Supp Aid, Reg Class",13411,13528.63,0,-117.63
10,General Fund,6500,Special Education,211,Montera Middle,3901,Other Benefits Certificated,1110,"Spec Ed, Separate Classes",716,697.08,0,18.92
10,General Fund,6500,Special Education,211,Montera Middle,3901,Other Benefits Certificated,1120,"Spec Ed,resource Spec Instruc",354,344.23,0,9.77
10,General Fund,6500,Special Education,211,Montera Middle,3902,Other Benefits Classified,1130,"Spec Ed, Supp Aid, Reg Class",15947,15961.81,0,-14.81
10,General Fund,6500,Special Education,212,Roosevelt Middle,1105,Teachers Salaries,1110,"Spec Ed, Separate Classes",244971,239445.19,0,5525.81
10,General Fund,6500,Special Education,212,Roosevelt Middle,1105,Teachers Salaries,1120,"Spec Ed,resource Spec Instruc",46947,45831.34,0,1115.66
10,General Fund,6500,Special Education,212,Roosevelt Middle,2105,Instraides Salaries,1130,"Spec Ed, Supp Aid, Reg Class",200874,199689.25,0,1184.75
10,General Fund,6500,Special Education,212,Roosevelt Middle,3101,STRS Certificated,1110,"Spec Ed, Separate Classes",39882,38981.46,0,900.54
10,General Fund,6500,Special Education,212,Roosevelt Middle,3101,STRS Certificated,1120,"Spec Ed,resource Spec Instruc",7643,7461.37,0,181.63
10,General Fund,6500,Special Education,212,Roosevelt Middle,3202,PERS Classified,1130,"Spec Ed, Supp Aid, Reg Class",35187,34426.6,0,760.4
10,General Fund,6500,Special Education,212,Roosevelt Middle,3302,Social Security Classified,1130,"Spec Ed, Supp Aid, Reg Class",12455,12380.64,0,74.36
10,General Fund,6500,Special Education,212,Roosevelt Middle,3321,Medicare Certificated,1110,"Spec Ed, Separate Classes",3553,3472.03,0,80.97
10,General Fund,6500,Special Education,212,Roosevelt Middle,3321,Medicare Certificated,1120,"Spec Ed,resource Spec Instruc",681,664.53,0,16.47
10,General Fund,6500,Special Education,212,Roosevelt Middle,3322,Medicare Classified,1130,"Spec Ed, Supp Aid, Reg Class",2913,2895.5,0,17.5
10,General Fund,6500,Special Education,212,Roosevelt Middle,3401,Health & Welfare Certificated,1110,"Spec Ed, Separate Classes",23143,23142.73,0,0.27
10,General Fund,6500,Special Education,212,Roosevelt Middle,3401,Health & Welfare Certificated,1120,"Spec Ed,resource Spec Instruc",6726,6725.32,0,0.68
10,General Fund,6500,Special Education,212,Roosevelt Middle,3402,Health & Welfare Classified,1130,"Spec Ed, Supp Aid, Reg Class",106141,108081.5,0,-1940.5
10,General Fund,6500,Special Education,212,Roosevelt Middle,3501,St Unemploy Ins Certificated,1110,"Spec Ed, Separate Classes",124,119.81,0,4.19
10,General Fund,6500,Special Education,212,Roosevelt Middle,3501,St Unemploy Ins Certificated,1120,"Spec Ed,resource Spec Instruc",24,22.93,0,1.07
10,General Fund,6500,Special Education,212,Roosevelt Middle,3502,St Unemploy Ins Classified,1130,"Spec Ed, Supp Aid, Reg Class",105,104.15,0,0.85
10,General Fund,6500,Special Education,212,Roosevelt Middle,3601,Workers Comp Certificated,1110,"Spec Ed, Separate Classes",14700,14366.66,0,333.34
10,General Fund,6500,Special Education,212,Roosevelt Middle,3601,Workers Comp Certificated,1120,"Spec Ed,resource Spec Instruc",2817,2749.86,0,67.14
10,General Fund,6500,Special Education,212,Roosevelt Middle,3602,Workers Comp Classified,1130,"Spec Ed, Supp Aid, Reg Class",12053,11981.36,0,71.64
10,General Fund,6500,Special Education,212,Roosevelt Middle,3901,Other Benefits Certificated,1110,"Spec Ed, Separate Classes",310,301.67,0,8.33
10,General Fund,6500,Special Education,212,Roosevelt Middle,3901,Other Benefits Certificated,1120,"Spec Ed,resource Spec Instruc",91,88.56,0,2.44
10,General Fund,6500,Special Education,212,Roosevelt Middle,3902,Other Benefits Classified,1130,"Spec Ed, Supp Aid, Reg Class",9410,9128.89,0,281.11
10,General Fund,6500,Special Education,213,Westlake Middle,1105,Teachers Salaries,1110,"Spec Ed, Separate Classes",193780,186373.71,0,7406.29
10,General Fund,6500,Special Education,213,Westlake Middle,1105,Teachers Salaries,1120,"Spec Ed,resource Spec Instruc",102876,102648.24,0,227.76
10,General Fund,6500,Special Education,213,Westlake Middle,2105,Instraides Salaries,1130,"Spec Ed, Supp Aid, Reg Class",192409,165823.63,0,26585.37
10,General Fund,6500,Special Education,213,Westlake Middle,3101,STRS Certificated,1110,"Spec Ed, Separate Classes",24754,20735.37,0,4018.63
10,General Fund,6500,Special Education,213,Westlake Middle,3101,STRS Certificated,1120,"Spec Ed,resource Spec Instruc",16749,16711.14,0,37.86
10,General Fund,6500,Special Education,213,Westlake Middle,3201,PERS Certificated,1110,"Spec Ed, Separate Classes",10522,10648.37,0,-126.37
10,General Fund,6500,Special Education,213,Westlake Middle,3202,PERS Classified,1130,"Spec Ed, Supp Aid, Reg Class",34201,28974.88,0,5226.12
10,General Fund,6500,Special Education,213,Westlake Middle,3301,Social Security Certificated,1110,"Spec Ed, Separate Classes",3609,3658.37,0,-49.37
10,General Fund,6500,Special Education,213,Westlake Middle,3302,Social Security Classified,1130,"Spec Ed, Supp Aid, Reg Class",12235,10560.75,0,1674.25
10,General Fund,6500,Special Education,213,Westlake Middle,3321,Medicare Certificated,1110,"Spec Ed, Separate Classes",3049,2700.99,0,348.01
10,General Fund,6500,Special Education,213,Westlake Middle,3321,Medicare Certificated,1120,"Spec Ed,resource Spec Instruc",1492,1488.43,0,3.57
10,General Fund,6500,Special Education,213,Westlake Middle,3322,Medicare Classified,1130,"Spec Ed, Supp Aid, Reg Class",2862,2470.01,0,391.99
10,General Fund,6500,Special Education,213,Westlake Middle,3401,Health & Welfare Certificated,1110,"Spec Ed, Separate Classes",44820,39640.98,0,5179.02
10,General Fund,6500,Special Education,213,Westlake Middle,3401,Health & Welfare Certificated,1120,"Spec Ed,resource Spec Instruc",7894,7893.8,0,0.2
10,General Fund,6500,Special Education,213,Westlake Middle,3402,Health & Welfare Classified,1130,"Spec Ed, Supp Aid, Reg Class",94570,94569.49,0,0.51
10,General Fund,6500,Special Education,213,Westlake Middle,3501,St Unemploy Ins Certificated,1110,"Spec Ed, Separate Classes",158,93.14,0,64.86
10,General Fund,6500,Special Education,213,Westlake Middle,3501,St Unemploy Ins Certificated,1120,"Spec Ed,resource Spec Instruc",52,51.29,0,0.71
10,General Fund,6500,Special Education,213,Westlake Middle,3502,St Unemploy Ins Classified,1130,"Spec Ed, Supp Aid, Reg Class",97,82.99,0,14.01
10,General Fund,6500,Special Education,213,Westlake Middle,3601,Workers Comp Certificated,1110,"Spec Ed, Separate Classes",12617,11182.39,0,1434.61
10,General Fund,6500,Special Education,213,Westlake Middle,3601,Workers Comp Certificated,1120,"Spec Ed,resource Spec Instruc",6173,6158.92,0,14.08
10,General Fund,6500,Special Education,213,Westlake Middle,3602,Workers Comp Classified,1130,"Spec Ed, Supp Aid, Reg Class",11545,9949.37,0,1595.63
10,General Fund,6500,Special Education,213,Westlake Middle,3901,Other Benefits Certificated,1110,"Spec Ed, Separate Classes",369,362.13,0,6.87
10,General Fund,6500,Special Education,213,Westlake Middle,3901,Other Benefits Certificated,1120,"Spec Ed,resource Spec Instruc",216,213.06,0,2.94
10,General Fund,6500,Special Education,213,Westlake Middle,3902,Other Benefits Classified,1130,"Spec Ed, Supp Aid, Reg Class",13224,10491.72,0,2732.28
10,General Fund,6500,Special Education,215,Madison Middle,1105,Teachers Salaries,1110,"Spec Ed, Separate Classes",129366,127672.68,0,1693.32
10,General Fund,6500,Special Education,215,Madison Middle,1105,Teachers Salaries,1120,"Spec Ed,resource Spec Instruc",211554,209974.23,0,1579.77
10,General Fund,6500,Special Education,215,Madison Middle,2105,Instraides Salaries,1130,"Spec Ed, Supp Aid, Reg Class",65096,64265.84,0,830.16
10,General Fund,6500,Special Education,215,Madison Middle,3101,STRS Certificated,1110,"Spec Ed, Separate Classes",21061,20785.08,0,275.92
10,General Fund,6500,Special Education,215,Madison Middle,3101,STRS Certificated,1120,"Spec Ed,resource Spec Instruc",32788,32530.51,0,257.49
10,General Fund,6500,Special Education,215,Madison Middle,3201,PERS Certificated,1120,"Spec Ed,resource Spec Instruc",1835,1834.26,0,0.74
10,General Fund,6500,Special Education,215,Madison Middle,3202,PERS Classified,1130,"Spec Ed, Supp Aid, Reg Class",11896,11254.83,0,641.17
10,General Fund,6500,Special Education,215,Madison Middle,3301,Social Security Certificated,1120,"Spec Ed,resource Spec Instruc",630,629.63,0,0.37
10,General Fund,6500,Special Education,215,Madison Middle,3302,Social Security Classified,1130,"Spec Ed, Supp Aid, Reg Class",5004,3984.45,0,1019.55
10,General Fund,6500,Special Education,215,Madison Middle,3321,Medicare Certificated,1110,"Spec Ed, Separate Classes",1876,1851.29,0,24.71
10,General Fund,6500,Special Education,215,Madison Middle,3321,Medicare Certificated,1120,"Spec Ed,resource Spec Instruc",3068,3044.68,0,23.32
10,General Fund,6500,Special Education,215,Madison Middle,3322,Medicare Classified,1130,"Spec Ed, Supp Aid, Reg Class",1649,931.88,0,717.12
10,General Fund,6500,Special Education,215,Madison Middle,3401,Health & Welfare Certificated,1110,"Spec Ed, Separate Classes",28819,28818.82,0,0.18
10,General Fund,6500,Special Education,215,Madison Middle,3401,Health & Welfare Certificated,1120,"Spec Ed,resource Spec Instruc",53660,53659.56,0,0.44
10,General Fund,6500,Special Education,215,Madison Middle,3402,Health & Welfare Classified,1130,"Spec Ed, Supp Aid, Reg Class",25160,24122.62,0,1037.38
10,General Fund,6500,Special Education,215,Madison Middle,3501,St Unemploy Ins Certificated,1110,"Spec Ed, Separate Classes",65,63.88,0,1.12
10,General Fund,6500,Special Education,215,Madison Middle,3501,St Unemploy Ins Certificated,1120,"Spec Ed,resource Spec Instruc",106,104.98,0,1.02
10,General Fund,6500,Special Education,215,Madison Middle,3502,St Unemploy Ins Classified,1130,"Spec Ed, Supp Aid, Reg Class",1183,32.17,0,1150.83
10,General Fund,6500,Special Education,215,Madison Middle,3601,Workers Comp Certificated,1110,"Spec Ed, Separate Classes",7762,7660.36,0,101.64
10,General Fund,6500,Special Education,215,Madison Middle,3601,Workers Comp Certificated,1120,"Spec Ed,resource Spec Instruc",12694,12598.47,0,95.53
10,General Fund,6500,Special Education,215,Madison Middle,3602,Workers Comp Classified,1130,"Spec Ed, Supp Aid, Reg Class",4363,3855.98,0,507.02
10,General Fund,6500,Special Education,215,Madison Middle,3901,Other Benefits Certificated,1110,"Spec Ed, Separate Classes",244,238.83,0,5.17
10,General Fund,6500,Special Education,215,Madison Middle,3901,Other Benefits Certificated,1120,"Spec Ed,resource Spec Instruc",413,406.53,0,6.47
10,General Fund,6500,Special Education,215,Madison Middle,3902,Other Benefits Classified,1130,"Spec Ed, Supp Aid, Reg Class",2396,2384.24,0,11.76
10,General Fund,6500,Special Education,217,Oakland School Of Language,1105,Teachers Salaries,1120,"Spec Ed,resource Spec Instruc",48003,43904.71,0,4098.29
10,General Fund,6500,Special Education,217,Oakland School Of Language,3101,STRS Certificated,1120,"Spec Ed,resource Spec Instruc",7815,7147.64,0,667.36
10,General Fund,6500,Special Education,217,Oakland School Of Language,3321,Medicare Certificated,1120,"Spec Ed,resource Spec Instruc",697,636.64,0,60.36
10,General Fund,6500,Special Education,217,Oakland School Of Language,3401,Health & Welfare Certificated,1120,"Spec Ed,resource Spec Instruc",6768,6767.54,0,0.46
10,General Fund,6500,Special Education,217,Oakland School Of Language,3501,St Unemploy Ins Certificated,1120,"Spec Ed,resource Spec Instruc",25,21.97,0,3.03
10,General Fund,6500,Special Education,217,Oakland School Of Language,3601,Workers Comp Certificated,1120,"Spec Ed,resource Spec Instruc",2881,2634.27,0,246.73
10,General Fund,6500,Special Education,217,Oakland School Of Language,3901,Other Benefits Certificated,1120,"Spec Ed,resource Spec Instruc",96,88.83,0,7.17
10,General Fund,6500,Special Education,221,Elmhurst Community Prep,1105,Teachers Salaries,1110,"Spec Ed, Separate Classes",51656,52706.35,0,-1050.35
10,General Fund,6500,Special Education,221,Elmhurst Community Prep,1105,Teachers Salaries,1120,"Spec Ed,resource Spec Instruc",108660,107658.86,0,1001.14
10,General Fund,6500,Special Education,221,Elmhurst Community Prep,2105,Instraides Salaries,1130,"Spec Ed, Supp Aid, Reg Class",46742,52383.48,0,-5641.48
10,General Fund,6500,Special Education,221,Elmhurst Community Prep,3101,STRS Certificated,1110,"Spec Ed, Separate Classes",8410,8580.61,0,-170.61
10,General Fund,6500,Special Education,221,Elmhurst Community Prep,3101,STRS Certificated,1120,"Spec Ed,resource Spec Instruc",17690,17526.83,0,163.17
10,General Fund,6500,Special Education,221,Elmhurst Community Prep,3202,PERS Classified,1130,"Spec Ed, Supp Aid, Reg Class",8443,8600.53,0,-157.53
